sample_state,material,image_id,Mean,RMS_Contrast,Entropy,Sharpness,Gradient,SNR,parameter_set,voltage_kV,current_nA,detector,signal_out,mode,magnification,notes,WD_mm,scan_speed_us,suction_V,threshold,segmented_fraction,mean_region_area,median_region_area,separability,connected_components,threshold_instability
Fresh,LFP,33.0,31679.3241,18382.01757,7.878242832,6071494.104,12675.07404,31.65174944,4,5,0.8,CBS,SE,Field-Free,50000x,,4,30,,0.46021596,0.5541092976485148,5056.605882352941,2245.5,2.6984591,170,0.051192812725639
Fresh,LFP,34.0,29468.28669,18886.35319,7.875299769,5565778.915,6937.039486,49.38689598,4,5,0.8,CBS,SE,Field-Free,100000x,,4,30,,0.44784325,0.5119746544966997,13461.983050847455,6383.0,2.7074735,59,0.0494396820502472
Fresh,LFP,35.0,33120.83905,15329.64503,7.813182566,3373802.034,4843.37319,72.58455199,4,10,0.8,CBS,SE,Field-Free,100000x,,4,30,,0.47927716,0.5777775629125412,20371.386363636364,5638.0,2.2536204,44,0.081439062366173
Fresh,LFP,36.0,32509.21447,15731.13885,7.863397102,3426164.165,8810.484818,44.8390935,4,10,0.8,CBS,SE,Field-Free,50000x,,4,30,,0.46728376,0.5721876289191419,7044.992063492064,1279.0,2.2397788,126,0.0783003188426029
Fresh,LFP,37.0,33112.33351,11943.18724,7.512907156,3312627.358,3859.20078,75.48997672,4,15,0.8,CBS,SE,Field-Free,100000x,,4,30,,0.5439875,0.5730803939768977,25401.542857142857,6975.0,2.1192548,35,0.1139639335468931
Fresh,LFP,38.0,31529.70496,12165.76232,7.572354606,3275571.138,6549.441422,51.81547235,4,15,0.8,CBS,SE,Field-Free,50000x,,4,30,,0.46033674,0.5725595606435644,9252.5625,1419.5,2.02209,96,0.1115286945638014
Fresh,LFP,39.0,28936.81607,13208.53734,7.646144161,6568677.571,4508.976865,47.78546756,4,20,0.8,CBS,SE,Field-Free,100000x,,4,30,,0.44820893,0.5691638304455445,21536.048780487807,5944.0,2.0486567,41,0.096182695885208
Fresh,LFP,40.0,31864.46446,13566.70602,7.711813185,6017969.632,6983.761444,42.96985262,4,20,0.8,CBS,SE,Field-Free,50000x,,4,30,,0.46632326,0.5557336788366337,8888.072164948453,1296.0,1.9925884,97,0.1056092201791636
